WEBSITE_ID,DATE_ET,Z_REV_LIFETIME,Z_REV_30D,Z_REV_60D,Z_REV_120D,Z_REV_180D,Z_RPS_30D,Z_RPS_60D,Z_RPS_120D,Z_RPS_180D,Z_SESSIONS_30D,Z_US_CHROME_MIX_30D,Z_DIRECT_MIX_30D
74058,2024-07-12,-0.6386917484,-0.5638825263,-0.7763786094,-0.9042288755,-0.7490760702,-0.7236774749,-0.7646574346,-0.5149132771,0.1694542823,-0.16217051,-0.1958241732,-0.09401888873
74058,2024-07-11,-0.5309971874,-0.387686967,-0.6040839525,-0.7969664023,-0.6299970164,-1.015337121,-1.092360909,-0.7637639705,0.006505092285,0.4420921673,0.4636183483,-0.4701927372
74058,2024-07-10,-0.3723634568,-0.07827523784,-0.4007059376,-0.6323634888,-0.4541675473,-0.6918377648,-0.7152030185,-0.4072329951,0.1962568482,0.5747482454,0.3402802074,-0.5376207286
74058,2024-07-09,-0.3212138056,0.04260973701,-0.3513082313,-0.5753430939,-0.3951497403,-0.5727690644,-0.5777956584,-0.2661677715,0.2655467443,0.6278065395,0.3807552261,-0.5926751217
74058,2024-07-08,-0.7164952046,-0.68565489,-0.9236654671,-1.019189325,-0.8270413021,-1.356892199,-1.419241024,-0.8715669379,-0.1133467683,0.1961085101,0.003663905331,0.279480454
74058,2024-07-07,-1.3326504,-1.915055709,-1.834306477,-1.72448263,-1.503518416,-1.707809612,-1.748767846,-1.073175248,-0.2439426678,-1.526614512,-0.1851353519,-0.24005142
74058,2024-07-06,-1.297747244,-2.022478148,-1.858865736,-1.712739333,-1.447538158,-1.994128904,-1.969282321,-1.146605792,-0.3128504869,-1.363407234,-1.060475155,-0.3629471696
74058,2024-07-05,-0.8676449464,-1.273751227,-1.227188325,-1.248949729,-0.9602851772,-1.357833458,-1.248626922,-0.6132174363,-0.007591113247,-0.6396953602,-1.018388185,-0.3626560563
74058,2024-07-04,-0.9782762418,-1.599510063,-1.359888665,-1.393241329,-1.075470651,-2.422461724,-2.188359621,-1.215181878,-0.437796893,-0.2377917734,-2.292270831,-0.6207218685
74058,2024-07-03,-0.4493053118,-0.4631963543,-0.6382269289,-0.8010850859,-0.4917495649,-1.328203715,-1.217020261,-0.495181873,0.01340694386,0.4235458194,-0.3818617789,-0.7171785125
74058,2024-07-02,-0.3135809211,-0.1413749361,-0.4676865423,-0.6325967691,-0.3350278516,-0.6977325304,-0.6357372652,-0.08639823681,0.2763348568,0.3428559824,0.1173127755,-0.9748528767
74058,2024-07-01,-0.6821170754,-0.8829515234,-1.010479047,-1.038062679,-0.7220788496,-1.616696341,-1.556401546,-0.5821136705,-0.110203716,0.04467347923,-0.1505008835,-0.3320104489
74058,2024-06-30,-0.9518393107,-1.466322335,-1.43474334,-1.360314278,-0.9914979041,-0.3821885179,-0.2290333669,0.2103334494,0.4741115648,-1.522913786,-0.6622701122,-1.574132545
74058,2024-06-29,-0.7044115882,-1.067164143,-1.102565801,-1.094292719,-0.7116928713,0.8557262083,0.9651981672,0.936754424,1.0249555,-1.679790508,-1.215125819,-1.54525608
74058,2024-06-28,0.3717404286,0.933905827,0.404376131,0.1265203581,0.4356605169,2.841971413,2.757651184,1.897022574,1.770214092,-0.4921070995,-0.4738837142,-1.652228198
74058,2024-06-27,0.5273686062,1.303108523,0.638712816,0.2981217321,0.6064478763,2.360444051,2.189086384,1.534613191,1.483699191,0.09749169523,-0.5830556183,-1.135117783
74058,2024-06-26,0.6400522059,1.640006412,0.7671781456,0.4255995166,0.7315471441,2.20782681,1.821554878,1.360918184,1.341857784,0.5232452544,-0.6191473566,-1.246416554
74058,2024-06-25,0.5435469544,1.560445426,0.6059869173,0.3249668201,0.6369094144,1.768019609,1.286738134,1.113041056,1.134569125,0.6693684028,-0.5394721832,-1.575549449
74058,2024-06-24,0.1125234186,0.6508539049,0.01940622444,-0.1518959209,0.1917242829,0.9552003197,0.5899534875,0.7699743834,0.8366882492,0.204265561,-0.561249217,-1.884611027
74058,2024-06-23,-0.8967945241,-1.432218588,-1.311650252,-1.303938742,-0.8588045005,-0.3749263713,-0.4101392305,0.2494807121,0.3772215182,-1.393712261,-1.028001476,-2.180000511
74058,2024-06-22,-0.9072370844,-1.472150107,-1.366171747,-1.332271782,-0.8594290348,-0.2300323252,-0.249404104,0.3479814792,0.4398361124,-1.594438027,-1.278728778,-2.7875808
74058,2024-06-21,-0.2702104313,-0.3647024649,-0.5085669332,-0.6081844735,-0.1869598033,-0.1587558879,-0.1280037882,0.4225166578,0.4834065185,-0.3522230036,-0.773179117,-1.407819143
74058,2024-06-20,-0.06953936844,-0.07828655826,-0.2259330493,-0.3775110383,0.0266518324,0.01698868113,0.04976095678,0.527174083,0.5517710718,-0.09320900119,-0.6943937815,3.250080843
74058,2024-06-19,0.038458921,0.1306697922,-0.09772846713,-0.2446293674,0.1414315919,0.9364580093,0.8460196604,0.9370842874,0.8974742656,-0.3137807728,-1.04160607,1.495309619
74058,2024-06-18,0.1376230192,0.3283783937,0.005061046817,-0.1184282595,0.2464544967,1.307973077,1.090203857,1.078421653,0.9996680354,-0.2421181884,-0.6151655361,3.374712903
74058,2024-06-17,-0.1276443444,-0.113851105,-0.3536642277,-0.407687241,-0.03143090271,1.027562002,0.761401527,0.9579036832,0.868110262,-0.612747635,-0.5989904982,1.268473457
74058,2024-06-16,-0.9060482845,-1.35215089,-1.360585615,-1.304173762,-0.8522210467,0.6309666212,0.4082271215,0.7994028096,0.6844148311,-1.970384049,-1.086877974,-0.123447686
74058,2024-06-15,-0.9102605632,-1.448151421,-1.410984081,-1.327750326,-0.8554399648,0.3231264959,0.1272178998,0.675730195,0.537942647,-2.006107887,-1.229801593,-1.075025288
74058,2024-06-14,-0.05494285955,-0.214355837,-0.2988635117,-0.349726021,0.04616460304,1.457280655,1.039583334,1.138838747,0.8942060049,-0.9225545884,-0.8087498565,0.1984754863
74058,2024-06-13,0.1667512639,0.08121199144,0.00311275909,-0.09486032547,0.268288837,0.9607705215,0.6213444545,0.9367354002,0.6465350562,-0.3399606436,-0.809586102,-0.1832672688
74058,2024-06-12,0.1720528484,0.1307345958,-0.0003793072677,-0.08532797402,0.2583281708,0.5845933259,0.2612635495,0.7822127672,0.4621766715,-0.08638046373,-0.6931152252,0.4425709745
74058,2024-06-11,0.03841738287,-0.01093611068,-0.1748708659,-0.2250486999,0.1062505704,-0.06066098516,-0.3061133726,0.52298884,0.2137818662,0.06168604608,-0.6810868936,0.7609464191
74058,2024-06-10,-0.2751845955,-0.4778294716,-0.5541730905,-0.5677563804,-0.223468051,-1.079855433,-1.055285824,0.152486204,-0.09207394532,-0.04253211554,-0.6824810115,0.4839170011
74058,2024-06-09,-0.8100412309,-1.275227314,-1.229873736,-1.189030507,-0.7679105965,0.1171150179,-0.056721589,0.6473737076,0.2300873972,-1.720894395,-1.105086675,0.2335345292
74058,2024-06-08,-0.8626845904,-1.438865212,-1.330885654,-1.265810915,-0.8215865326,-0.09824336662,-0.2167770913,0.5814775651,0.1600957863,-1.891556326,-1.29186694,-1.326234839
74058,2024-06-07,-0.007524965098,-0.290010649,-0.2348995152,-0.2865425351,0.039347181,0.4569931306,0.2070283225,0.8047395666,0.2908277268,-0.5743714148,-0.6873873282,3.040991571
74058,2024-06-06,0.08133727068,-0.1822043002,-0.09993141409,-0.1862807036,0.123705031,-0.3252023576,-0.4137791361,0.5039735156,0.05856140245,-0.01667355603,-0.6670573192,0.829618547
74058,2024-06-05,0.1533234344,-0.02766073291,-0.01655231937,-0.1008292273,0.1881624797,-0.2179434249,-0.3980534424,0.5340088717,0.05803106703,0.1433593261,-0.4956246369,1.024637651
74058,2024-06-04,-0.04024668746,-0.2220505323,-0.2571664638,-0.308019285,-0.0156315671,-0.8604089683,-1.01783507,0.2486308695,-0.1565499517,0.269214564,-0.5911665874,-0.1146621003
74058,2024-06-03,-0.09092844955,-0.3058663251,-0.3205951465,-0.3467342041,-0.07314442876,-1.088909508,-1.179200672,0.1905400514,-0.2154791259,0.2783800868,-0.5894179787,0.07796934038
74058,2024-06-02,-1.006871018,-1.566386342,-1.487983209,-1.395159837,-0.9912833682,-1.852944534,-1.777323178,-0.05190488719,-0.3968726944,-1.292779919,-1.308669049,-0.6781174731
74058,2024-06-01,-1.061899044,-1.773060421,-1.593567438,-1.47381982,-1.043066386,-1.716166922,-1.594498797,0.06372128675,-0.3328501298,-1.649606582,-1.398634452,-0.9475333579
74058,2024-05-31,0.153345907,-0.1442324859,-0.01994974806,-0.07402536573,0.1752960161,0.3214458039,0.1022218165,0.8265849054,0.1768207593,-0.3029194761,-0.5906981362,-0.0568221121
74058,2024-05-30,0.6138434233,0.4203116518,0.575985961,0.4597264486,0.6316229027,0.64314528,0.5023868106,0.9988328262,0.2850512139,0.2351306129,-0.6601028373,0.6264293901
74058,2024-05-29,0.4145515177,0.2085981524,0.340005997,0.2349767575,0.4250175572,-0.2200306359,-0.3364952427,0.6289290153,0.02503516524,0.4855246108,-0.6413284063,-0.2580120564
74058,2024-05-28,0.3006183165,0.1126854333,0.1882708833,0.1166564786,0.3038568768,-0.4074988596,-0.5593615162,0.5380297206,-0.04401847774,0.4666266596,-0.7279252005,-0.5501799707
74058,2024-05-27,-0.3047988535,-0.6650250758,-0.5845132385,-0.5581594139,-0.3047988535,-1.097536487,-1.192462836,0.2630108439,-0.2339561471,-0.2470838092,-1.805940944,-1.697574733
74058,2024-05-26,-0.5811744127,-1.060041752,-0.9511060539,-0.8752870845,-0.5811744127,-0.287688207,-0.3338202536,0.6293671179,0.02284724104,-1.279609248,-1.799547118,-1.784018116
74058,2024-05-25,-0.6162359071,-1.17353862,-1.022432448,-0.9212905833,-0.6162359071,-0.1066762678,-0.07059958665,0.7277406464,0.09516498131,-1.559130245,-1.992692037,-1.197581965
74058,2024-05-24,0.3519239752,-0.01787718398,0.1523485397,0.1892618057,0.3519239752,0.128990991,0.1938373643,0.837785072,0.1708014141,-0.04015321649,-0.7150235009,-1.072741825
74058,2024-05-23,0.656872234,0.3607769142,0.5319945887,0.54581826,0.656872234,0.1245359895,0.1962666039,0.8290235161,0.1644731758,0.4975497345,-0.4919093603,0.8614919051
74058,2024-05-22,1.104906827,0.951694771,1.023525904,1.068867572,1.104906827,1.486659434,1.509157169,1.449856113,0.5742876542,0.4109519534,-0.3089389172,0.1106963907
74058,2024-05-21,1.367071357,1.329126885,1.275221426,1.374159235,1.367071357,1.934426776,1.853016505,1.607483436,0.6668548655,0.6453687638,-0.07235386055,-0.2881600503
74058,2024-05-20,0.7195768538,0.5761068823,0.4772345714,0.6477340146,0.7195768538,0.5844765436,0.6323068315,1.015586594,0.2710607608,0.4791771296,-0.09465692193,-1.211526579
74058,2024-05-19,-0.7021106885,-1.17262371,-1.129685771,-0.947944961,-0.7021106885,-0.5660924618,-0.3435478655,0.5198769106,-0.05568230055,-1.280113815,-1.710350333,-0.727561056
74058,2024-05-18,-0.8465630075,-1.43313913,-1.32715379,-1.11054981,-0.8465630075,-0.9384065006,-0.6067787525,0.3681743817,-0.1560487588,-1.473216295,-1.933551574,-0.3068549708
74058,2024-05-17,0.6196825459,0.3053507253,0.297858644,0.5550357649,0.6196825459,0.3305213507,0.634298766,1.009397455,0.2577914933,0.2590171825,0.07768890736,0.04731244112
74058,2024-05-16,1.033154557,0.8158807591,0.7700437805,1.029851684,1.033154557,0.1910061776,0.5429687018,0.9581670442,0.217847561,1.040451767,0.1883536857,-0.08839082197
74058,2024-05-15,0.812228236,0.5941090205,0.5031985252,0.790735689,0.812228236,-0.2535644851,0.1555229194,0.7406460214,0.07276021008,1.0604457,0.1539908283,-1.491865644
74058,2024-05-14,0.9412820216,0.789334029,0.631776248,0.9419611397,0.9412820216,-0.03717657234,0.3715835169,0.8461667404,0.140847103,1.15558911,0.262514206,-1.061145591
74058,2024-05-13,0.6922104884,0.5080024404,0.3463589527,0.6766605224,0.6922104884,-0.05919110556,0.4079776551,0.8560754771,0.1448721044,0.7930350364,0.2244620427,-1.961399142
74058,2024-05-12,-0.7710590168,-1.215680496,-1.274882621,-0.9203155184,-0.7710590168,-1.004826461,-0.3126479027,0.3927007826,-0.1450834408,-1.12308822,-1.73669668,-1.712024006
74058,2024-05-11,-0.9185135626,-1.435208451,-1.484883401,-1.084266997,-0.9185135626,-1.204241727,-0.4775602664,0.2625137071,-0.2273302104,-1.331869235,-1.998765273,-0.1406847114
74058,2024-05-10,0.7956266955,0.6246086731,0.4242823395,0.8079824666,0.7956266955,0.497800207,0.9014778896,1.118993303,0.3220714587,0.5445877285,0.4453064359,-0.3624621698
74058,2024-05-09,0.8426236524,0.7041311389,0.4886060455,0.8692275522,0.8426236524,0.01659250642,0.5238029803,0.8641147469,0.1575576561,1.010409178,0.3641372319,-0.09475410125
74058,2024-05-08,0.9380758957,0.8672231023,0.571215242,0.984574695,0.9380758957,0.1254469539,0.6296763941,0.9226461081,0.1923043809,1.139619046,0.2049512901,-0.08820103752
74058,2024-05-07,0.6589190961,0.5823277822,0.2565723004,0.6866332677,0.6589190961,-0.5889458377,0.0665077397,0.5331819528,-0.05518057507,1.348278995,0.1302145099,0.3572637552
74058,2024-05-06,0.4194636564,0.3068023679,-0.0107515657,0.4364542243,0.4194636564,-0.6372002595,0.09635045057,0.5274634792,-0.0578045184,0.9794179964,-0.06030829487,0.1024692513
74058,2024-05-05,-1.005120261,-1.419514822,-1.622289825,-1.099074722,-1.005120261,-1.676530024,-0.5786097861,0.004029712698,-0.383290793,-1.092179721,-1.479854358,-0.6140322085
74058,2024-05-04,-1.11862426,-1.656495177,-1.810896094,-1.215146696,-1.11862426,-2.096518812,-0.7196456531,-0.1466363856,-0.4768588203,-1.217052929,-1.609843505,-0.2981185071
74058,2024-05-03,0.4347077712,0.2832806143,-0.00748074976,0.4764668118,0.4347077712,-0.2582994998,0.4792545341,0.7528530779,0.08826758294,0.6043304313,-0.0482071447,-0.4681979235
74058,2024-05-02,0.6768487353,0.6181098568,0.2851378964,0.747412349,0.6768487353,-0.3558880827,0.436123458,0.7014953109,0.05346219408,1.174041497,-0.05279575919,-0.4804145969
74058,2024-05-01,0.4407579342,0.3674653774,0.02383411755,0.5053314836,0.4407579342,-0.3202052156,0.467603912,0.7158594294,0.05702370604,0.7885807612,-0.05200545759,0.366563161
74058,2024-04-30,0.6988556797,0.7253370855,0.3034581514,0.7882189592,0.6988556797,-0.189050685,0.5595216627,0.7714920474,0.0926937075,1.226269672,-0.25080653,0.3463891224
74058,2024-04-29,1.51307796,1.840980244,1.208234399,1.656804584,1.51307796,1.952967536,1.804733006,1.817254176,0.7301838806,1.167720444,-0.4029547515,0.538544278
74058,2024-04-28,-0.8987857485,-1.27570372,-1.522274188,-0.8628609602,-0.8987857485,-1.254681209,0.06880427553,0.2782004873,-0.2095108548,-1.110258483,-1.704760048,1.333648803
74058,2024-04-27,-0.9187162556,-1.383634233,-1.596885457,-0.8729506776,-0.9187162556,-1.272776266,0.1294630958,0.3027054231,-0.1907267688,-1.252323264,-1.8894494,1.18933518
74058,2024-04-26,1.058053245,1.098380845,0.7021176981,1.204156065,1.058053245,1.486416418,1.594167178,1.583735882,0.5913449487,0.4780275074,-0.2970533922,0.7175539087
74058,2024-04-25,1.296702369,1.369001908,0.9894555544,1.46871838,1.296702369,1.740054663,1.729877085,1.658210113,0.6373393428,0.5158304643,-0.2403787803,0.4827219866
74058,2024-04-24,1.225434148,1.346112975,0.923570856,1.40896149,1.225434148,1.648787619,1.689413723,1.558610201,0.5831411183,0.4950855826,-0.357976368,0.2821754013
74058,2024-04-23,0.6538563941,0.6398347859,0.2834624278,0.8186333447,0.6538563941,0.1597476992,0.8996506361,0.8134928311,0.1398791284,0.5324720987,-0.5493342631,0.6103340517
74058,2024-04-22,0.3835925418,0.2057405044,-0.02105446575,0.5450396757,0.3835925418,-0.2250155422,0.7065978697,0.6024518535,0.02027373322,0.2771180292,-0.7413764218,0.532756467
74058,2024-04-21,-0.8215051262,-1.262394544,-1.413435453,-0.7135889449,-0.8215051262,-0.1924175687,0.7205837238,0.572761937,0.01377322394,-1.085139375,-1.880282378,2.27160101
74058,2024-04-20,-0.84381409,-1.333702978,-1.444741309,-0.7377488755,-0.84381409,0.2860346476,0.9890000153,0.7760510502,0.148096804,-1.202032343,-2.14529728,1.749047219
74058,2024-04-19,0.5239361785,0.09245441656,0.1578738837,0.7070970683,0.5239361785,0.8580906348,1.326516184,1.022881308,0.3162652903,-0.2835398284,-0.6206625754,2.09566796
74058,2024-04-18,1.225168635,0.7960248823,0.9715112975,1.459824863,1.225168635,1.484730733,1.703190162,1.286984478,0.4967342233,-0.0214764869,-0.720965274,1.048843888
74058,2024-04-17,1.380945141,1.00207179,1.163945977,1.627343763,1.380945141,2.461955659,2.269643886,1.625842187,0.7474138196,-0.1585775625,-0.7933367576,1.165685302
74058,2024-04-16,0.9062646773,0.5378338424,0.621585861,1.131107248,0.9062646773,1.46371856,1.703712679,1.051698817,0.4058673254,-0.1729363145,-0.9953347299,1.396372144
74058,2024-04-15,0.6480490823,0.2294360433,0.3312384947,0.8625554834,0.6480490823,1.369428273,1.65600549,0.9142657926,0.3476219296,-0.34100508,-1.194650116,1.712117195
74058,2024-04-14,-0.9413576352,-1.486686344,-1.511302736,-0.8592670702,-0.9413576352,0.5012597766,1.143053808,0.429439394,0.06169727801,-1.318079959,-2.60639,1.397319551
74058,2024-04-13,-0.998537099,-1.667970194,-1.614097659,-0.9220255509,-0.998537099,0.6555036444,1.250583892,0.4171667981,0.09674002452,-1.456097126,-3.282514045,2.051153229
74058,2024-04-12,0.6751682404,0.1075983325,0.3746609059,0.799610202,0.6751682404,1.912297556,2.083167897,0.8188043533,0.4774883569,-0.6534960257,-1.503415016,0.6852875476
74058,2024-04-11,0.6605579724,0.0775395352,0.37901864,0.7545398176,0.6605579724,1.699510936,1.964286999,0.6358409946,0.3741891114,-0.6296823015,-1.463435101,0.3583567756
74058,2024-04-10,-0.2724331963,-0.9199310276,-0.6890396754,-0.2030162377,-0.2724331963,-0.4054686526,0.5320032851,-0.1971279692,-0.339018618,-0.6447651814,-1.846646189,0.3953012228
74058,2024-04-09,-0.07454128389,-0.7066519429,-0.4770740623,-0.003620687631,-0.07454128389,-0.1208973451,0.733065686,-0.1181552926,-0.2530748071,-0.5900179906,-0.8672407111,0.06941834685
74058,2024-04-08,0.2829276001,-0.3617717128,-0.07441799428,0.359636655,0.2829276001,1.098236615,1.605295304,0.2903365332,0.1420832857,-0.7626949834,0.420405564,0.1632807497
74058,2024-04-07,-0.7813618019,-1.609274975,-1.329199298,-0.7237785084,-0.7813618019,1.11789939,1.639765362,0.2503878215,0.1282993561,-1.582459077,-1.457440833,0.2122759677
74058,2024-04-06,-0.9184641959,-1.915247119,-1.523833958,-0.8700615291,-0.9184641959,0.4333636788,1.138556573,-0.02963710256,-0.1249545486,-1.624306798,-1.723308495,0.7813711534
74058,2024-04-05,0.3983300807,-0.3836178236,0.06440450473,0.4365371316,0.3983300807,1.943672784,2.340658678,0.4757763274,0.3842671526,-1.148013766,0.4702903705,2.352399413
74058,2024-04-04,0.230205228,-0.5847750204,-0.0980715559,0.2577318822,0.230205228,0.8093516614,1.444482206,0.02168359693,-0.0457987644,-0.9433931467,0.4710411238,0.1912576282
74058,2024-04-03,0.0598453658,-0.7101823072,-0.2883017732,0.08275608583,0.0598453658,0.7331102172,1.390248494,-0.03727732279,-0.09312240462,-1.05994388,0.4186888833,-0.6801102633
74058,2024-04-02,0.1552090385,-0.5399144792,-0.1801451509,0.1835380015,0.1552090385,1.023697998,1.669266607,0.05206470913,0.002030315602,-1.119912477,0.6132530854,-0.7061215807
74058,2024-04-01,-0.1680722867,-0.9219913607,-0.5461341632,-0.1351234308,-0.1680722867,1.028712421,1.679004373,0.019239301,-0.02253245505,-1.441745638,0.1394587229,-0.7332682222
74058,2024-03-31,-0.9469801061,-1.938946933,-1.46682242,-0.923096084,-0.9469801061,0.922647886,1.481433694,-0.06148503722,-0.09129213692,-2.199969668,-1.378429436,-0.6938817559
74058,2024-03-30,-0.6680904634,-1.746548732,-1.157022003,-0.6523130129,-0.6680904634,1.129526023,1.57939719,-0.01502519342,-0.03459865632,-2.220008313,-1.464104906,-0.643570152
74058,2024-03-29,-0.1425257675,-1.166476296,-0.5097879012,-0.136563859,-0.1425257675,2.229159235,2.456199881,0.3409483641,0.3319937878,-2.314176437,-0.4399005398,-0.4477605656
74058,2024-03-28,0.7310569378,-0.06680001346,0.5124425484,0.7310569378,0.7310569378,3.17157898,2.975422755,0.5129585936,0.5129585936,-2.000146529,0.698610254,-0.3239119569
74058,2024-03-27,1.057330696,0.3823794755,0.8948930287,1.057330696,1.057330696,3.252105233,2.554774648,0.367808053,0.367808053,-1.636231534,0.6565933859,1.913427686
74058,2024-03-26,1.50334262,0.9361415873,1.425923625,1.50334262,1.50334262,1.716978832,1.297076745,-0.1362729126,-0.1362729126,-0.3777358914,0.6003961082,2.909134901
74058,2024-03-25,1.397160689,0.846247916,1.329104861,1.397160689,1.397160689,1.292463152,0.9114713744,-0.2897502499,-0.2897502499,-0.1713065267,0.9751995427,0.3737999315
74058,2024-03-24,0.246086804,-0.460310092,0.009016789338,0.246086804,0.246086804,1.449219161,0.9160695769,-0.2736764964,-0.2736764964,-1.555585265,-0.9435670394,1.261306685
74058,2024-03-23,0.1744878826,-0.5487351477,-0.06205383146,0.1744878826,0.1744878826,1.633758212,0.9402860958,-0.2563361667,-0.2563361667,-1.819272754,-1.028531206,1.473703789
74058,2024-03-22,1.994632076,1.606551429,2.071474426,1.994632076,1.994632076,2.507190382,1.294769533,-0.08822051722,-0.08822051722,-0.2541263262,1.135916395,10.223971595
74058,2024-03-21,2.147743549,1.869884357,2.297044066,2.147743549,2.147743549,1.611667251,0.7044554395,-0.3509340452,-0.3509340452,0.6197563679,1.246570662,-1.274659109
74058,2024-03-20,2.351388394,2.218805194,2.635068299,2.351388394,2.351388394,1.693691617,0.6536584801,-0.3645148498,-0.3645148498,0.8767456289,1.164855405,-1.396520894
74058,2024-03-19,1.95583036,1.824490147,2.239892591,1.95583036,1.95583036,1.745016109,0.5969680374,-0.38592291,-0.38592291,0.4840206961,0.8980711614,-1.221633943
74058,2024-03-18,1.68458606,1.579206819,1.96515298,1.68458606,1.68458606,1.5637916,0.4412272157,-0.4604905861,-0.4604905861,0.3811568431,0.9689420408,-0.8832499707
74058,2024-03-17,0.0121674163,-0.5044071227,-0.08004019417,0.0121674163,0.0121674163,1.489483619,0.3460497162,-0.5044143771,-0.5044143771,-1.589593973,-1.00182123,-1.512115502
74058,2024-03-16,-0.06523955699,-0.6249888476,-0.1482498305,-0.06523955699,-0.06523955699,1.62292052,0.3403606432,-0.5047546053,-0.5047546053,-1.846700565,-1.180988339,-1.49714165
74058,2024-03-15,1.74414559,1.698768604,2.078000273,1.74414559,1.74414559,2.972978995,0.7337012756,-0.3052008041,-0.3052008041,-0.238746633,0.7426925083,-1.715701155
74058,2024-03-14,1.397826536,1.318231992,1.69022442,1.397826536,1.397826536,1.234065717,-0.01506973625,-0.6632245432,-0.6632245432,0.5328662257,0.7996101911,-1.924731168
74058,2024-03-13,1.461679642,1.45289846,1.821067302,1.461679642,1.461679642,1.435166917,-0.01010910896,-0.6480863387,-0.6480863387,0.5613051678,0.7576520656,-0.569018397
74058,2024-03-12,1.533536957,1.6113343,1.973876324,1.533536957,1.533536957,2.091572136,0.1374126328,-0.5665444505,-0.5665444505,0.3572999584,0.6169401409,-0.4233645564
74058,2024-03-11,1.195758711,1.213121874,1.593799365,1.195758711,1.195758711,1.335026906,-0.1621096616,-0.7122511649,-0.7122511649,0.4368557856,0.545873584,-0.3870797424
74058,2024-03-10,-0.05700240908,-0.4320996493,0.002605748987,-0.05700240908,-0.05700240908,2.232274382,0.04446915711,-0.598494275,-0.598494275,-1.591801626,-1.045625026,-0.5389906023
74058,2024-03-09,0.09279770267,-0.2658048963,0.2093374838,0.09279770267,0.09279770267,3.204693039,0.166496379,-0.5289539781,-0.5289539781,-1.706502476,-0.8910485946,-0.7646842257
74058,2024-03-08,1.849798361,2.130913644,2.546086209,1.849798361,1.849798361,5.685192988,0.3233912001,-0.442275902,-0.442275902,0.0735625209,1.147555003,-0.7220230812
74058,2024-03-07,1.299165058,1.455381986,1.877012683,1.299165058,1.299165058,2.642149595,-0.3014727829,-0.7687287378,-0.7687287378,0.546888834,0.8206523312,-0.8023962233
74058,2024-03-06,0.9710650372,1.03755701,1.49143392,0.9710650372,0.9710650372,0.7787007523,-0.6468545293,-0.9488977845,-0.9488977845,0.9214098359,0.3885140808,-0.03257783472
74058,2024-03-05,0.8535017469,0.9188496672,1.374286938,0.8535017469,0.8535017469,0.4442246074,-0.7443511913,-0.9981538215,-0.9981538215,0.9850838104,0.2991743483,-0.1804609732
74058,2024-03-04,0.5421873805,0.5267502261,0.984132404,0.5421873805,0.5421873805,-0.2105274168,-0.9057516832,-1.081973439,-1.081973439,0.8769531443,0.2585951881,-0.3646460157
74058,2024-03-03,-0.7763538528,-1.264849008,-0.7603033395,-0.7763538528,-0.7763538528,-0.8597658149,-1.071501597,-1.16773939,-1.16773939,-1.259198042,-1.531474325,-0.5532758127
74058,2024-03-02,-0.7394665127,-1.273837402,-0.6659831024,-0.7394665127,-0.7394665127,-0.3756217229,-1.00864514,-1.132656583,-1.132656583,-1.464180255,-1.614166982,-0.6016440616
74058,2024-03-01,0.7186831578,0.7552652897,1.260696396,0.7186831578,0.7186831578,0.4003894106,-0.7211170277,-0.9741248577,-0.9741248577,0.3868912,0.3811247979,-0.5103282508
74058,2024-02-29,1.085799011,1.332872148,1.792391139,1.085799011,1.085799011,0.06424406147,-0.822438387,-1.025155275,-1.025155275,1.133993482,0.2416333326,-0.6234862423
74058,2024-02-28,1.20680715,1.577580665,2.028464874,1.20680715,1.20680715,0.1195043705,-0.7524990501,-0.9829677277,-0.9829677277,1.050996799,0.2025064122,-0.6452699465
74058,2024-02-27,1.196138512,1.649380303,2.099358326,1.196138512,1.196138512,-0.1166662979,-0.8816534192,-1.049990122,-1.049990122,1.28105096,0.2121100943,0.4692467082
74058,2024-02-26,0.8286131009,1.164075986,1.648775493,0.8286131009,0.8286131009,-0.2227478012,-0.9330726503,-1.07442649,-1.07442649,0.9330509375,0.081560072,-0.6898594597
74058,2024-02-25,-0.5418977385,-0.8800810559,-0.2660206577,-0.5418977385,-0.5418977385,-0.3777206724,-1.047722067,-1.135337139,-1.135337139,-0.50054794,-1.591662477,-0.6758558302
74058,2024-02-24,-0.7397042583,-1.235629479,-0.5374689928,-0.7397042583,-0.7397042583,-0.5291378795,-1.173185311,-1.204449179,-1.204449179,-0.5724090536,-1.722149685,-0.5617441745
74058,2024-02-23,0.4453533151,0.5875463734,1.17077269,0.4453533151,0.4453533151,-0.315955184,-0.9563530266,-1.077170784,-1.077170784,0.4556406914,0.05874417053,-0.6131746146
74058,2024-02-22,0.6242725873,0.9051023996,1.472577229,0.6242725873,0.6242725873,-0.5470797829,-1.170756148,-1.198389925,-1.198389925,1.037547339,0.01318882021,-0.7584448594
74058,2024-02-21,0.5817806546,0.8836731724,1.45482083,0.5817806546,0.5817806546,-0.5910317091,-1.201793619,-1.214839607,-1.214839607,1.03704133,-0.02417116959,-0.6354305959
74058,2024-02-20,0.2909011491,0.4930347639,1.03724387,0.2909011491,0.2909011491,-0.772203739,-1.372448917,-1.310700619,-1.310700619,1.015216406,-0.1596870469,-0.7599872915
74058,2024-02-19,-0.3423698497,-0.4249877808,0.08226412599,-0.3423698497,-0.3423698497,-0.9730023887,-1.555946737,-1.418375774,-1.418375774,0.5588103367,-1.397284893,-0.8133345426
