WEBSITE_ID,DT_ET,SESSION_TYPE,REVENUE,SESSIONS,RPS,PERC_MAKEUP
74058,2026-03-03 15:00:00.000 -0500,case1,31.016294192,3609.229208,0.008593606115,30.586129006000
74058,2026-03-03 15:00:00.000 -0500,case2,5.356709563,640.406061,0.008364551632,5.427070786900
74058,2026-03-03 15:00:00.000 -0500,case3,27.065907946,3278.604072,0.008255314564,27.784272299300
74058,2026-03-03 16:00:00.000 -0500,case0,30.773619714,3299.817686,0.00932585453,36.904854006500
74058,2026-03-03 16:00:00.000 -0500,case1,31.819082181,3853.928935,0.008256271124,43.101982664400
74058,2026-03-03 16:00:00.000 -0500,case2,5.841575875,653.551414,0.008938204018,7.309258212000
74058,2026-03-03 16:00:00.000 -0500,case3,11.856074968,1134.121122,0.01045397598,12.683905117100
74058,2026-03-03 17:00:00.000 -0500,case0,22.853553198,2500.403794,0.009139945017,31.706380281500
74058,2026-03-03 17:00:00.000 -0500,case1,30.965274631,3466.959968,0.008931535096,43.962799700500
74058,2026-03-03 17:00:00.000 -0500,case2,10.849842639,1362.774068,0.007961585779,17.280662004000
74058,2026-03-03 17:00:00.000 -0500,case3,6.035532017,555.984054,0.01085558475,7.050158014000
74058,2026-03-03 18:00:00.000 -0500,case0,20.095019808,2329.242881,0.0086272754,34.168965130500
74058,2026-03-03 18:00:00.000 -0500,case1,16.92315758,1994.903669,0.008483195376,29.264356440000
74058,2026-03-03 18:00:00.000 -0500,case2,9.514923617,1148.692907,0.0082832614,16.850818008300
74058,2026-03-03 18:00:00.000 -0500,case3,9.031751086,1343.998197,0.006720061907,19.715860421200
74058,2026-03-03 19:00:00.000 -0500,case0,18.870873685,2598.241699,0.007262940046,35.383598340200
74058,2026-03-03 19:00:00.000 -0500,case1,14.045802042,1727.626412,0.008130115368,23.527310437600
74058,2026-03-03 19:00:00.000 -0500,case2,3.470458947,420.013142,0.008262738947,5.719859056900
74058,2026-03-03 19:00:00.000 -0500,case3,18.165529562,2597.186781,0.006994310034,35.369232165300
74058,2026-03-03 20:00:00.000 -0500,case0,17.560213521,2531.573802,0.006936480978,31.215885726100
74058,2026-03-03 20:00:00.000 -0500,case1,14.822539379,1919.931367,0.007720348568,23.673952585100
74058,2026-03-03 20:00:00.000 -0500,case2,7.640702526,1078.113547,0.007087103717,13.293813222600
74058,2026-03-03 20:00:00.000 -0500,case3,20.158793323,2580.270666,0.007812666163,31.816348466200
74058,2026-03-03 21:00:00.000 -0500,case0,17.613230114,2674.174683,0.006586417195,31.395158842000
74058,2026-03-03 21:00:00.000 -0500,case1,18.892654251,2669.917436,0.007076119282,31.345178208100
74058,2026-03-03 21:00:00.000 -0500,case2,9.334703254,1375.057821,0.006788589622,16.143357792500
74058,2026-03-03 21:00:00.000 -0500,case3,13.536321119,1798.643190,0.007525851261,21.116305157300
74058,2026-03-03 22:00:00.000 -0500,case0,22.92077182,3526.113429,0.006500293392,36.385444616000
74058,2026-03-03 22:00:00.000 -0500,case1,23.170865294,4018.980509,0.005765358962,41.471267350700
74058,2026-03-03 22:00:00.000 -0500,case2,5.502948934,995.661787,0.005526925916,10.274087188800
74058,2026-03-03 22:00:00.000 -0500,case3,9.124765345,1150.244251,0.007932893676,11.869200844600
74058,2026-03-03 23:00:00.000 -0500,case0,21.309692871,3492.457649,0.006101632436,34.398736144000
74058,2026-03-03 23:00:00.000 -0500,case1,18.221720199,2971.136526,0.006132912453,29.264017399000
74058,2026-03-03 23:00:00.000 -0500,case2,7.355198711,1158.930018,0.006346542584,11.414806392800
74058,2026-03-03 23:00:00.000 -0500,case3,13.000183053,2530.341989,0.005137717791,24.922440064100
74058,2026-03-04 00:00:00.000 -0500,case0,17.831703392,3367.589353,0.005295094361,32.230851548000
74058,2026-03-04 00:00:00.000 -0500,case1,7.168562402,1062.070629,0.006749609872,10.164968821500
74058,2026-03-04 00:00:00.000 -0500,case2,3.819217504,607.030165,0.006291643685,5.809823313500
74058,2026-03-04 00:00:00.000 -0500,case3,25.369179256,5411.651089,0.004687881543,51.794356317100
74058,2026-03-04 01:00:00.000 -0500,case0,13.949907298,3288.314863,0.004242266291,30.020272499900
74058,2026-03-04 01:00:00.000 -0500,case1,7.227315627,2072.643340,0.003487004005,18.921946484500
74058,2026-03-04 01:00:00.000 -0500,case2,5.747268577,1678.304166,0.003424449926,15.321874729200
74058,2026-03-04 01:00:00.000 -0500,case3,16.944347325,3914.385247,0.004328737785,35.735906286400
74058,2026-03-04 02:00:00.000 -0500,case0,10.220812255,3184.613116,0.003209436086,30.776692258000
74058,2026-03-04 02:00:00.000 -0500,case1,10.768075422,3344.066375,0.003220054333,32.317678149500
74058,2026-03-04 02:00:00.000 -0500,case2,9.032278835,3028.338395,0.002982585714,29.266424347600
74058,2026-03-04 02:00:00.000 -0500,case3,3.394327708,790.465493,0.00429408714,7.639205244900
74058,2026-03-04 03:00:00.000 -0500,case0,10.558244904,3057.101940,0.003453677735,30.302218939700
74058,2026-03-04 03:00:00.000 -0500,case1,11.163281226,3288.728591,0.003394406354,32.598119314900
74058,2026-03-04 03:00:00.000 -0500,case2,9.892775494,3123.184371,0.003167528496,30.957232848800
74058,2026-03-04 03:00:00.000 -0500,case3,2.28248868,619.691625,0.003683265333,6.142428896500
74058,2026-03-04 04:00:00.000 -0500,case0,12.075973109,3573.902712,0.003378931684,30.187501802800
74058,2026-03-04 04:00:00.000 -0500,case1,11.392366874,3700.004405,0.003079014408,31.252638543100
74058,2026-03-04 04:00:00.000 -0500,case2,13.635555643,3788.056379,0.003599617925,31.996382662100
74058,2026-03-04 04:00:00.000 -0500,case3,3.085077137,777.050992,0.003970237692,6.563476992000
74058,2026-03-04 05:00:00.000 -0500,case0,9.096178909,3136.890169,0.002899744148,30.406479395200
74058,2026-03-04 05:00:00.000 -0500,case1,8.129800353,2360.335263,0.003444341353,22.879183418500
74058,2026-03-04 05:00:00.000 -0500,case2,7.950103287,2165.112929,0.003671911603,20.986855808500
74058,2026-03-04 05:00:00.000 -0500,case3,8.28758397,2654.180458,0.003122464392,25.727481377800
74058,2026-03-04 06:00:00.000 -0500,case0,8.060364511,2652.303785,0.003039005018,27.748787353600
74058,2026-03-04 06:00:00.000 -0500,case1,4.071830703,1018.872442,0.003996408711,10.659591444000
74058,2026-03-04 06:00:00.000 -0500,case2,7.428340822,2668.511834,0.00278370166,27.918358315900
74058,2026-03-04 06:00:00.000 -0500,case3,11.019781888,3218.581103,0.003423801214,33.673262886600
74058,2026-03-04 07:00:00.000 -0500,case0,8.62313794,1866.066925,0.004621022871,18.886787872900
74058,2026-03-04 07:00:00.000 -0500,case1,16.254165802,3426.126926,0.004744180865,34.676426450700
74058,2026-03-04 07:00:00.000 -0500,case2,12.035732523,3217.532545,0.003740671572,32.565206444300
74058,2026-03-04 07:00:00.000 -0500,case3,6.269256865,1370.550428,0.00457426209,13.871579232200
74058,2026-03-04 08:00:00.000 -0500,case0,18.110423263,2674.280826,0.006772072359,22.248149988900
74058,2026-03-04 08:00:00.000 -0500,case1,40.715115749,6373.663918,0.006388023635,53.024435372700
74058,2026-03-04 08:00:00.000 -0500,case2,5.853976377,781.445148,0.007491218535,6.501078230800
74058,2026-03-04 08:00:00.000 -0500,case3,14.18494382,2190.849217,0.006474632626,18.226336407600
74058,2026-03-04 09:00:00.000 -0500,case0,34.283301965,4421.815375,0.00775321877,29.912474086900
74058,2026-03-04 09:00:00.000 -0500,case1,52.215918182,6769.471446,0.007713440938,45.793779712100
74058,2026-03-04 09:00:00.000 -0500,case2,6.042676527,861.626384,0.007013105261,5.828686794500
74058,2026-03-04 09:00:00.000 -0500,case3,21.06911635,2729.599810,0.007718756527,18.465059406500
74058,2026-03-04 10:00:00.000 -0500,case0,42.772447052,5225.223834,0.008185763598,34.597463901900
74058,2026-03-04 10:00:00.000 -0500,case1,44.284150463,5314.913350,0.008332055021,35.191319761600
74058,2026-03-04 10:00:00.000 -0500,case2,6.617712858,794.955307,0.008324635108,5.263590309500
74058,2026-03-04 10:00:00.000 -0500,case3,30.898761867,3767.817505,0.008200705535,24.947626027000
74058,2026-03-04 11:00:00.000 -0500,case0,46.036558112,5703.314062,0.008071896026,36.979900871300
74058,2026-03-04 11:00:00.000 -0500,case1,37.518264285,4548.112455,0.008249194508,29.489652140700
74058,2026-03-04 11:00:00.000 -0500,case2,6.398431521,829.820849,0.007710617934,5.380502003500
74058,2026-03-04 11:00:00.000 -0500,case3,36.299412202,4341.492900,0.008361043779,28.149944984600
74058,2026-03-04 12:00:00.000 -0500,case0,49.355860082,5426.726675,0.009094959639,36.738850237500
74058,2026-03-04 12:00:00.000 -0500,case1,37.299960148,4286.350793,0.008702031623,29.018524292900
74058,2026-03-04 12:00:00.000 -0500,case2,6.532764646,782.917393,0.008344130178,5.300337859700
74058,2026-03-04 12:00:00.000 -0500,case3,37.786566115,4275.089808,0.008838777151,28.942287609900
74058,2026-03-04 13:00:00.000 -0500,case0,49.833318364,5125.903857,0.009721859745,36.414159627700
74058,2026-03-04 13:00:00.000 -0500,case1,39.871442742,4032.764445,0.009886876183,28.648552984600
74058,2026-03-04 13:00:00.000 -0500,case2,6.786641315,695.927747,0.009751933795,4.943835229000
74058,2026-03-04 13:00:00.000 -0500,case3,43.106763135,4222.081566,0.01020983666,29.993452158800
74058,2026-03-04 14:00:00.000 -0500,case0,47.419464764,4711.017183,0.01006565311,36.503732751700
74058,2026-03-04 14:00:00.000 -0500,case1,34.603045182,3550.500071,0.009745963805,27.511363404500
74058,2026-03-04 14:00:00.000 -0500,case2,8.100178639,696.706859,0.01162637993,5.398494634900
74058,2026-03-04 14:00:00.000 -0500,case3,39.101837109,3947.352462,0.009905838783,30.586409208900
74058,2026-03-04 15:00:00.000 -0500,case0,42.52204274,4810.271776,0.008839842055,39.666814519300
74058,2026-03-04 15:00:00.000 -0500,case1,21.244629213,2407.549227,0.008824172306,19.853308312000
74058,2026-03-04 15:00:00.000 -0500,case2,6.919407293,758.571085,0.009121633331,6.255384296300
74058,2026-03-04 15:00:00.000 -0500,case3,39.678794249,4150.298281,0.009560468083,34.224492872400
74058,2026-03-04 16:00:00.000 -0500,case0,36.843438743,3802.584373,0.009689052268,42.189255225600
74058,2026-03-04 16:00:00.000 -0500,case1,9.537017977,1020.566867,0.00934482422,11.323077097900
74058,2026-03-04 16:00:00.000 -0500,case2,5.081729315,628.115971,0.008090431623,6.968877587600
74058,2026-03-04 16:00:00.000 -0500,case3,36.802223432,3561.891122,0.01033221459,39.518790088900
74058,2026-03-04 17:00:00.000 -0500,case0,30.811121151,3070.208880,0.01003551301,39.101444257500
74058,2026-03-04 17:00:00.000 -0500,case1,9.410252914,1023.998445,0.009189714066,13.041398706700
74058,2026-03-04 17:00:00.000 -0500,case2,4.140048284,438.147381,0.009448985577,5.580140004900
74058,2026-03-04 17:00:00.000 -0500,case3,32.746735889,3319.551888,0.009864806153,42.277017031000
74058,2026-03-04 18:00:00.000 -0500,case0,20.635438064,2455.484921,0.0084038138,36.932699186700
74058,2026-03-04 18:00:00.000 -0500,case1,8.595009327,1113.786834,0.007716924877,16.752354594600
74058,2026-03-04 18:00:00.000 -0500,case2,3.149783847,319.399901,0.009861568012,4.804061455600
74058,2026-03-04 18:00:00.000 -0500,case3,25.117752238,2759.867376,0.009101072195,41.510884763100
74058,2026-03-04 19:00:00.000 -0500,case0,21.712686855,2789.575303,0.007783509852,36.747900356200
74058,2026-03-04 19:00:00.000 -0500,case1,12.252567405,1275.504976,0.009606052219,16.802604221300
74058,2026-03-04 19:00:00.000 -0500,case2,3.705657671,407.384246,0.009096222319,5.366593137900
74058,2026-03-04 19:00:00.000 -0500,case3,25.949935069,3118.650276,0.008320886529,41.082902284500
74058,2026-03-04 20:00:00.000 -0500,case0,21.719817609,2965.074754,0.007325217544,34.385960954300
74058,2026-03-04 20:00:00.000 -0500,case1,9.364863664,1240.912265,0.007546757275,14.390854947100
74058,2026-03-04 20:00:00.000 -0500,case2,3.378360947,468.330749,0.007213621899,5.431229963800
74058,2026-03-04 20:00:00.000 -0500,case3,28.899451687,3948.604703,0.00731890221,45.791954134800
74058,2026-03-04 21:00:00.000 -0500,case0,23.431186738,3146.475828,0.00744680335,34.746931143900
74058,2026-03-04 21:00:00.000 -0500,case1,13.282025986,1504.439242,0.008828555927,16.613713122100
74058,2026-03-04 21:00:00.000 -0500,case2,4.327324538,455.264151,0.009505085186,5.027539689400
74058,2026-03-04 21:00:00.000 -0500,case3,29.901293741,3949.227183,0.007571429132,43.611816044600
74058,2026-03-04 22:00:00.000 -0500,case0,19.841447959,2690.437706,0.00737480296,25.164778260900
74058,2026-03-04 22:00:00.000 -0500,case1,14.101741226,2232.874972,0.006315508662,20.885004484400
74058,2026-03-04 22:00:00.000 -0500,case2,10.596128097,2154.149474,0.004918938182,20.148652293000
74058,2026-03-04 22:00:00.000 -0500,case3,24.093020844,3613.821030,0.006666910354,33.801564961700
74058,2026-03-04 23:00:00.000 -0500,case0,12.512448097,2719.123513,0.004601647567,23.118578488300
74058,2026-03-04 23:00:00.000 -0500,case1,11.830426859,2740.744293,0.004316501502,23.302403054200
74058,2026-03-04 23:00:00.000 -0500,case2,12.595098304,2721.403955,0.004628161975,23.137967301300
74058,2026-03-04 23:00:00.000 -0500,case3,16.306923581,3580.366241,0.004554540648,30.441051156200
74058,2026-03-05 00:00:00.000 -0500,case0,20.911120726,5217.211866,0.004008102654,42.228911850000
74058,2026-03-05 00:00:00.000 -0500,case1,10.86513273,2648.281709,0.004102710332,21.435597732200
74058,2026-03-05 00:00:00.000 -0500,case2,3.627918398,710.916644,0.005103155804,5.754268192100
74058,2026-03-05 00:00:00.000 -0500,case3,17.771312147,3778.186756,0.004703661649,30.581222225600
74058,2026-03-05 01:00:00.000 -0500,case0,17.408597042,5397.430260,0.003225349139,41.956531263700
